income,delta,predict,islow
2627.97,123.0671555,2504.90,0
2667.05,-198.0684825,2865.12,0
2815,-531.9846887,3346.98,1
2600.88,178.1772622,2422.70,0
2607.8,-342.4140362,2950.21,1
2700,140.7267641,2559.27,0
2779.75,-79.86821679,2859.62,0
2813.57,-213.17036,3026.74,1
2886.5,-277.6366748,3164.14,1
2652.36,78.50563218,2573.85,0
2587,7.329688716,2579.67,0
2800.67,-17.73606765,2818.41,0
2640,-182.1005277,2822.10,0
2685,208.9650686,2476.03,0
2621.4,-191.3142828,2812.71,0
2918,249.7043156,2668.30,0
2778.6,209.4625594,2569.14,0
2803.33,221.1301793,2582.20,0
2743.43,-4.784017221,2748.21,0
2650,-749.0709199,3399.07,1
2649,14.70894113,2634.29,0
2944.6,298.5936382,2646.01,0
2949,136.5127383,2812.49,0
2645.33,76.56388599,2568.77,0
2943,-250.6877179,3193.69,1
2861.92,-292.6711855,3154.59,1
2564.2,-194.8717369,2759.07,0
2806.25,142.7514978,2663.50,0
2873.72,-82.94958046,2956.67,0
2550,-219.5937051,2769.59,1
2587.22,-412.7948032,3000.01,1
2568.75,-61.51400437,2630.26,0
2876,4.729644249,2871.27,0
2649.01,-393.1468788,3042.16,1
2922,57.34260815,2864.66,0
2760,-323.5838883,3083.58,1
2857.64,159.3744646,2698.27,0
2761.6,181.2042144,2580.40,0
2660.47,-320.7192666,2981.19,1
2633,-275.1016972,2908.10,1
2673.73,-1.175971536,2674.91,0
2903,66.97726774,2836.02,0
2835.79,86.8366151,2748.95,0
2800,289.7243934,2510.28,0
2789.5,584.8003914,2204.70,0
2855.75,-241.4234624,3097.17,1
2943,28.70556728,2914.29,0
2890.14,229.2624844,2660.88,0
2600,-89.95495134,2689.95,0
2600,117.9158503,2482.08,0
2627.53,63.43816813,2564.09,0
2720,-83.35502982,2803.36,0
2807.25,119.5579736,2687.69,0
2868.28,15.92869749,2852.35,0
2946,-52.32269673,2998.32,0
2575,-43.98929395,2618.99,0
2702,14.64690595,2687.35,0
2581.25,-72.34517299,2653.60,0
2627.5,557.1648773,2070.34,0
2747.7,-339.6093924,3087.31,1
2711.67,343.6706312,2368.00,0
2741.25,-140.1934833,2881.44,0
2575.67,649.6146875,1926.06,0
2900,-15.71998069,2915.72,0
2684.58,193.5168096,2491.06,0
2946,519.8328684,2426.17,0
2865.88,-25.90814679,2891.79,0
2886.83,-119.8612438,3006.69,0
2705.91,-93.54216129,2799.45,0
2692.04,-163.9262197,2855.97,0
2653.33,-243.6022868,2896.93,1
2888.75,-420.2049567,3308.95,1
2937.5,-151.5942965,3089.09,0
2883.1,141.16822,2741.93,0
2878.27,-71.73828238,2950.01,0
2580.36,160.5948932,2419.77,0
2550.75,62.91097973,2487.84,0
2849.81,-229.2617707,3079.07,1
2618.75,-284.069828,2902.82,1
2600,440.022542,2159.98,0
2606.25,123.7781424,2482.47,0
2909,-229.0774877,3138.08,1
2688.75,-68.65506319,2757.41,0
2570.25,277.187368,2293.06,0
2817,-221.97073,3038.97,1
2636.86,131.5806491,2505.28,0
2944.14,-249.8843636,3194.02,1
2675,-234.2071343,2909.21,1
2788.13,50.94915318,2737.18,0
2631.42,473.9801471,2157.44,0
2939.78,-57.46858968,2997.25,0
2718.38,-412.6453544,3131.03,1
2856.38,28.12927034,2828.25,0
2659.03,-264.8708793,2923.90,1
2850.27,129.2576622,2721.01,0
2919.8,340.5214098,2579.28,0
2881.22,-112.9287536,2994.15,0
2777.14,394.5281507,2382.61,0
2798.25,-32.69543897,2830.95,0
2572.25,-168.0658878,2740.32,0
2796.67,-241.8526634,3038.52,1
2604.07,-72.9154299,2676.99,0
2833.33,204.6724796,2628.66,0
2854.33,-53.34367058,2907.67,0
2751.92,-311.4275703,3063.35,1
2750,346.2077427,2403.79,0
2905.67,-37.90119217,2943.57,0
2855.86,79.00254793,2776.86,0
2820.25,47.88823856,2772.36,0
2599.33,362.5344361,2236.80,0
2772.5,-201.6930418,2974.19,1
2745.13,-60.32940661,2805.46,0
2935.5,202.9410429,2732.56,0
2748.33,186.4995927,2561.83,0
2869,381.5315568,2487.47,0
2552.46,-25.45166592,2577.91,0
2915.33,-40.5391218,2955.87,0
2550,164.8751345,2385.12,0
2688.56,-135.8892177,2824.45,0
2849,371.2681533,2477.73,0
2808.35,-130.6335038,2938.98,0
2780.32,-55.55394352,2835.87,0
2850,544.1304337,2305.87,0
2761,588.3197651,2172.68,0
2863.33,-74.55834,2937.89,0
2697.5,58.78083777,2638.72,0
2813.75,-222.4349427,3036.18,1
2755.08,-137.0816232,2892.16,0
2631.25,236.6461205,2394.60,0
2649.72,-4.581019819,2654.30,0
2940,-387.6385938,3327.64,1
2906,298.0205376,2607.98,0
2776.13,185.3446401,2590.79,0
2723.47,-203.705977,2927.18,1
2904.55,-3.78819866,2908.34,0
2883.26,90.07488251,2793.19,0
2775.25,-146.1505346,2921.40,0
2748.33,127.1520067,2621.18,0
2585,-117.8222274,2702.82,0
2697,216.6376106,2480.36,0
2905,93.55268091,2811.45,0
2795.25,206.2202263,2589.03,0
2572.5,-382.1724595,2954.67,1
2667,-67.4925996,2734.49,0
2921.88,-158.2616614,3080.14,0
2949.5,-230.4803313,3179.98,1
2730.15,33.08823689,2697.06,0
2856.24,41.18863286,2815.05,0
2790,-229.253703,3019.25,1
2569.6,268.0113219,2301.59,0
2890,175.3235565,2714.68,0
2919,-166.0879795,3085.09,0
2875,-552.0710428,3427.07,1
2825,29.69470434,2795.31,0
2841.63,86.82355466,2754.81,0
2802.93,194.6784897,2608.25,0
2717.41,-637.2090087,3354.62,1
2939.5,39.28170925,2900.22,0
2744.82,-257.3666308,3002.19,1
2620,203.1932237,2416.81,0
2587.67,205.3941873,2382.28,0
2565.53,-91.80873951,2657.34,0
2777.8,-292.8463406,3070.65,1
2917,90.43619687,2826.56,0
2590.69,-603.9412563,3194.63,1
2721.67,133.3468378,2588.32,0
2601.25,157.6883016,2443.56,0
2603.33,-32.10041879,2635.43,0
2602.64,98.30631273,2504.33,0
2902.12,-334.3611553,3236.48,1
2775,-171.0167657,2946.02,0
2580.55,22.38815985,2558.16,0
2600,-248.6831351,2848.68,1
2785.56,305.0538714,2480.51,0
2849,350.2262181,2498.77,0
2647.81,-42.265097,2690.08,0
2788,297.8767375,2490.12,0
2950,-95.08409949,3045.08,0
2844,-195.5391072,3039.54,0
2825,45.22509789,2779.77,0
2772,337.8202574,2434.18,0
2830,-300.2716597,3130.27,1
2904.33,-100.7989082,3005.13,0
2660,-214.5528857,2874.55,1
2744.32,-197.5024778,2941.82,0
2897.75,-197.3812013,3095.13,0
2564.03,106.8704606,2457.16,0
2864.16,346.399937,2517.76,0
2562.34,-120.1061535,2682.45,0
2644.7,-317.8689141,2962.57,1
2631.25,20.18526572,2611.06,0
2724.45,105.102527,2619.35,0
2703.4,480.1901168,2223.21,0
2629.45,-96.49901576,2725.95,0
2820,96.29932245,2723.70,0
2945.5,-208.9097896,3154.41,1
2660.75,115.9067423,2544.84,0
2752.4,-260.6818595,3013.08,1
2812,159.8930195,2652.11,0
2710,447.9823036,2262.02,0
2622,123.5103735,2498.49,0
2622.03,-3.926267804,2625.96,0
2726.52,-116.1626884,2842.68,0
2599.12,-141.3710053,2740.49,0
2828,192.5155076,2635.48,0
2712.5,534.0509927,2178.45,0
2912.68,195.7716345,2716.91,0
2884.57,-481.4761768,3366.05,1
2851.53,285.3868616,2566.14,0
2717.2,52.35252587,2664.85,0
2860,41.15127527,2818.85,0
2667.76,-233.654505,2901.41,1
2610.45,134.6613713,2475.79,0
2774,-106.0207933,2880.02,0
2780.03,221.3213528,2558.71,0
2805.5,198.3497704,2607.15,0
2784.65,-51.63179135,2836.28,0
2746,-154.244754,2900.24,0
2910,-346.8631113,3256.86,1
2790,21.67071932,2768.33,0
2679.5,53.63898457,2625.86,0
2580,-202.3871915,2782.39,1
2775.7,143.1022503,2632.60,0
2912.92,-365.1390878,3278.06,1
2765,-158.7167441,2923.72,0
2860,-7.061204455,2867.06,0
2720,-44.27789044,2764.28,0
2710,-209.6355729,2919.64,1
2686,-17.63919323,2703.64,0
2778.33,-125.7720892,2904.10,0
2799.45,-33.66937658,2833.12,0
2871.33,34.25982654,2837.07,0
2725.25,119.523805,2605.73,0
2850,419.369267,2430.63,0
2643.4,204.4299719,2438.97,0
2811,-142.109424,2953.11,0
2801.14,179.6687453,2621.47,0
2864.98,131.6357705,2733.34,0
2680,-83.56442083,2763.56,0
2713.68,250.6400281,2463.04,0
2705.5,-382.2861826,3087.79,1
2868.55,-291.6312325,3160.18,1
2825,62.09040561,2762.91,0
2589.93,-87.06067106,2676.99,0
2837.55,-36.773267,2874.32,0
2948.88,-46.4221298,2995.30,0
2872,27.92565078,2844.07,0
2739,104.9741021,2634.03,0
2805,-46.92484978,2851.92,0
2789.33,55.50122871,2733.83,0
2657.69,495.4674346,2162.22,0
2880,352.2188804,2527.78,0
2702,135.5991498,2566.40,0
2712.89,-68.92356021,2781.81,0
2600,-117.2101628,2717.21,0
2564.7,-23.60620979,2588.31,0
2748.7,-285.8337921,3034.53,1
2575,203.8646457,2371.14,0
2606.22,-452.4199554,3058.64,1
2749.75,110.4149201,2639.34,0
2935,-95.36859663,3030.37,0
2611.63,139.1086705,2472.52,0
2805.84,-154.7822847,2960.62,0
2821.88,-125.5678079,2947.45,0
2590,-3.38629269,2593.39,0
2904.38,-433.8668929,3338.25,1
2903.22,-81.38215706,2984.60,0
2702.75,184.5594432,2518.19,0
2795.9,164.1911099,2631.71,0
2594.9,-60.06276455,2654.96,0
2580,78.69489275,2501.31,0
2924.28,-55.55143138,2979.83,0
2700,387.8934303,2312.11,0
2580,187.2348044,2392.77,0
2730,-77.50089309,2807.50,0
2903.33,132.693826,2770.64,0
2611,513.2458976,2097.75,0
2928.48,341.1789811,2587.30,0
2863,-72.65077055,2935.65,0
2877.33,98.83893078,2778.49,0
2570,328.2399887,2241.76,0
2684.27,266.2075691,2418.06,0
2866,-129.7071395,2995.71,0
2818.67,476.4537541,2342.22,0
2841.6,511.3577047,2330.24,0
2581.02,-450.6203087,3031.64,1
2622,-32.37334694,2654.37,0
2600.45,-753.1834212,3353.63,1
2670,-143.3239294,2813.32,0
2733.7,8.607890691,2725.09,0
2807.53,263.7014964,2543.83,0
2671.38,-375.1704666,3046.55,1
2690.2,-179.5370382,2869.74,0
2775.78,-46.26315012,2822.04,0
2710.5,-286.6270027,2997.13,1
2851.33,303.8376219,2547.49,0
2600,234.2172083,2365.78,0
2605.31,336.4793858,2268.83,0
2671.1,-112.2009586,2783.30,0
2632.5,-48.73992471,2681.24,0
2555.43,-20.05834363,2575.49,0
2897.91,203.6194323,2694.29,0
2905.56,-575.515649,3481.08,1
2702.89,317.4975414,2385.39,0
2576.46,612.8482221,1963.61,0
2832.99,-96.86800551,2929.86,0
2655.75,-289.8555044,2945.61,1
2560,-227.3260233,2787.33,1
2886.67,-457.2342619,3343.90,1
2788.86,-340.7872,3129.65,1
2635,-362.7322624,2997.73,1
2911.21,268.371961,2642.84,0
2936.71,38.89541431,2897.81,0
2896,367.1745603,2528.83,0
2782.67,72.75604788,2709.91,0
2710,12.53312386,2697.47,0
2620,114.0016516,2506.00,0
2823.36,252.4210729,2570.94,0
2721.35,136.9585611,2584.39,0
2709.43,-53.32802045,2762.76,0
2856.25,10.31491099,2845.94,0
2602.2,520.874935,2081.33,0
2570,-144.1521963,2714.15,0
2643.33,36.77846341,2606.55,0
2664.8,396.4833943,2268.32,0
2922.83,-119.609007,3042.44,0
2610.33,136.462501,2473.87,0
2655.25,-13.76662009,2669.02,0
2643.75,351.5540448,2292.20,0
2629.6,80.88052474,2548.72,0
2895.67,-85.3127275,2980.98,0
2662.45,-386.4342435,3048.88,1
2583.03,-57.24000575,2640.27,0
2935.34,12.02172399,2923.32,0
2927.78,161.5575198,2766.22,0
2713.82,39.29026172,2674.53,0
2640.96,74.28625034,2566.67,0
2645,69.83785144,2575.16,0
2716.67,-228.5118854,2945.18,1
2734.37,334.0916941,2400.28,0
2645.67,29.41634881,2616.25,0
2597.08,48.5056946,2548.57,0
2895.19,-1.869574286,2897.06,0
2845,70.38706109,2774.61,0
2898.99,28.3567884,2870.63,0
2617.5,-14.17853102,2631.68,0
2636.04,358.8320625,2277.21,0
2840.11,-105.0337855,2945.14,0
2766.25,223.4242866,2542.83,0
2817.87,97.14338664,2720.73,0
2790,-46.82192507,2836.82,0
2735.29,80.35266331,2654.94,0
2703.32,-95.39031396,2798.71,0
2685,-89.24659868,2774.25,0
2891.16,-71.61855126,2962.78,0
2928.55,-214.8016426,3143.35,1
2772.75,-59.54607148,2832.30,0
2730.09,214.302908,2515.79,0
2831.01,65.51481419,2765.50,0
2700,323.5211724,2376.48,0
2690.07,-78.12320196,2768.19,0
2721.67,57.74147374,2663.93,0
2807.14,194.6268349,2612.51,0
2661.33,397.3556165,2263.97,0
2709.2,159.8178939,2549.38,0
2745.25,72.21376365,2673.04,0
2840,109.4573618,2730.54,0
2698.1,139.6838705,2558.42,0
2628.25,-152.9568927,2781.21,0
2660,-21.61669714,2681.62,0
2635.4,464.4689269,2170.93,0
2672,176.9955183,2495.00,0
2870.53,7.314424203,2863.22,0
2684,76.72296065,2607.28,0
2896.59,-151.0720917,3047.66,0
2682,179.9097593,2502.09,0
2575.62,216.7806388,2358.84,0
2608.75,-300.5129008,2909.26,1
2893,-251.3337486,3144.33,1
2675.23,50.24101187,2624.99,0
2587.5,97.86825958,2489.63,0
2836.33,7.578476193,2828.75,0
2924.47,181.5939952,2742.88,0
2850,-254.4311746,3104.43,1
2934,419.5481793,2514.45,0
2774,479.2685453,2294.73,0
2908.06,164.9662022,2743.09,0
2949.5,21.50255952,2928.00,0
2666.81,163.1875837,2503.62,0
2667.59,177.9064757,2489.68,0
2933.83,-461.0062557,3394.84,1
2762.72,284.8005539,2477.92,0
2945.82,-473.2834282,3419.10,1
2612.36,66.6715778,2545.69,0
2622.61,-322.792842,2945.40,1
2635,179.372312,2455.63,0
2817.91,193.4772597,2624.43,0
2944.13,-18.03894047,2962.17,0
2743.33,13.65865325,2729.67,0
2615,474.1121333,2140.89,0
2691.7,-43.15907185,2734.86,0
2758,-127.0661292,2885.07,0
2872.06,283.640429,2588.42,0
2588.66,80.44607401,2508.21,0
2653.83,442.6546678,2211.18,0
2857,-108.7267835,2965.73,0
2584.5,205.3151611,2379.18,0
2743.8,562.6720058,2181.13,0
2833.33,437.5920794,2395.74,0
2780,195.0033968,2585.00,0
2854.71,213.7084689,2641.00,0
2675,255.9310669,2419.07,0
2908.5,-126.261667,3034.76,0
2649,-26.53035283,2675.53,0
2551.25,-593.3379529,3144.59,1
2834.5,-233.7317918,3068.23,1
2736,165.3179693,2570.68,0
2598.38,141.7091723,2456.67,0
2588,-8.930544359,2596.93,0
2555,-214.336661,2769.34,1
2783.57,259.9990866,2523.57,0
2655,-650.1969202,3305.20,1
2885.36,-540.2571098,3425.62,1
2766.06,179.1950273,2586.86,0
2635,-61.81515409,2696.82,0
2798.33,-258.5811128,3056.91,1
2942.3,-82.70180793,3025.00,0
2728.5,145.6911612,2582.81,0
2908.86,-574.3206443,3483.18,1
2631.48,461.8587604,2169.62,0
2761,103.5941198,2657.41,0
2941.25,297.1192831,2644.13,0
2691.25,28.11336447,2663.14,0
2942.54,189.0698293,2753.47,0
2687.76,575.1646836,2112.60,0
2700,30.69494971,2669.31,0
2709.3,36.04121554,2673.26,0
2586.25,-208.4703932,2794.72,1
2804.02,357.4964405,2446.52,0
2730,161.1668774,2568.83,0
2588,-591.2350341,3179.24,1
2947.5,3.905436554,2943.59,0
2574.55,69.52816114,2505.02,0
2827.87,-540.6357272,3368.51,1
2654.13,-194.1565006,2848.29,0
2708.01,-114.2034974,2822.21,0
2902.34,-579.6927473,3482.03,1
2942.67,330.9508083,2611.72,0
2805,-118.5460343,2923.55,0
2598,-85.38864004,2683.39,0
2862.47,61.82711457,2800.64,0
2880.18,275.1974932,2604.98,0
2829.5,-415.9642881,3245.46,1
2902.53,-392.305893,3294.84,1
2819.49,-244.9494775,3064.44,1
2620.1,409.0286599,2211.07,0
2810.88,274.6011173,2536.28,0
2899.33,-235.3747555,3134.70,1
2781.58,241.8464657,2539.73,0
2859.72,75.85618641,2783.86,0
2864.8,-233.857768,3098.66,1
2743.6,151.4148325,2592.19,0
2870.6,-377.676844,3248.28,1
2948.44,125.6146951,2822.83,0
2565.5,200.3743038,2365.13,0
2780,-127.3574348,2907.36,0
2693.95,-8.589775454,2702.54,0
2755,79.33855103,2675.66,0
2784.68,-147.5381418,2932.22,0
2784.74,-125.9895244,2910.73,0
2771.67,284.2490451,2487.42,0
2705,-383.1083216,3088.11,1
2766.32,261.8625598,2504.46,0
2752.85,62.83572502,2690.01,0
2878.03,111.0902436,2766.94,0
2729.23,322.2694583,2406.96,0
2625,70.79408433,2554.21,0
2780,-121.2444814,2901.24,0
2614.5,76.31902433,2538.18,0
2567.5,186.0257684,2381.47,0
2839.95,17.11042642,2822.84,0
2799.48,6.671059179,2792.81,0
2806.99,93.80896678,2713.18,0
2566.67,252.7439113,2313.93,0
2842.15,-97.43730879,2939.59,0
2905.61,165.5509258,2740.06,0
2683.6,-138.6158193,2822.22,0
2922,351.2975217,2570.70,0
2687.25,373.9102524,2313.34,0
2799.5,-296.7244815,3096.22,1
2773.42,-87.46288072,2860.88,0
2942.97,87.51516014,2855.45,0
2877.55,-223.3709918,3100.92,1
2751.22,-27.4962851,2778.72,0
2786.67,-71.78981231,2858.46,0
2576,-190.6515196,2766.65,0
2552.74,96.71994976,2456.02,0
2780,-203.5050704,2983.51,1
2710.61,376.3237098,2334.29,0
2748.8,122.6032455,2626.20,0
2934.92,-200.992786,3135.91,1
2691,-41.78481761,2732.78,0
2807.51,269.8108942,2537.70,0
2685.28,248.0109917,2437.27,0
2821.18,-341.3063144,3162.49,1
2878.37,-246.9667825,3125.34,1
2553.33,-15.95081783,2569.28,0
2784.5,-337.2953529,3121.80,1
2748.17,109.3827843,2638.79,0
2837.5,479.4560112,2358.04,0
2868.5,-92.93266796,2961.43,0
2940,-151.8900656,3091.89,0
2900,-366.1701682,3266.17,1
2790,-92.77219164,2882.77,0
2679.12,99.98540305,2579.13,0
2927.32,405.6748122,2521.65,0
2747.67,-515.5769038,3263.25,1
2656.26,-112.8286785,2769.09,0
2904,-180.1717926,3084.17,0
2775,-81.88166695,2856.88,0
2658.97,-150.8068701,2809.78,0
2594.33,-169.6747547,2764.00,0
2573.68,101.4206558,2472.26,0
2854.5,-36.22579198,2890.73,0
2847.8,-327.1113404,3174.91,1
2746.12,-71.11110638,2817.23,0
2697.33,194.3709853,2502.96,0
2553.7,-383.9031213,2937.60,1
2779.41,-100.7148452,2880.12,0
2754.38,-57.58588911,2811.97,0
2609.23,166.7508968,2442.48,0
2782.59,-156.6739748,2939.26,0
2750,-154.1734921,2904.17,0
2637.9,378.8644761,2259.04,0
2662.5,-162.0426261,2824.54,0
2876.76,-39.57075345,2916.33,0
2585.7,141.2766454,2444.42,0
2891,135.6610559,2755.34,0
2655.75,-149.5961381,2805.35,0
2868.16,-460.6516818,3328.81,1
2852,-355.9230501,3207.92,1
2590,273.7161493,2316.28,0
2723.08,130.7820212,2592.30,0
2771.13,-38.76089869,2809.89,0
2564.67,279.5416747,2285.13,0
2781.93,-61.15821539,2843.09,0
2637.5,-196.6606354,2834.16,0
2931.67,227.5502519,2704.12,0
2889.17,4.230614225,2884.94,0
2635.13,3.348498102,2631.78,0
2771,338.0731239,2432.93,0
2711.99,49.28459027,2662.71,0
2598.75,-357.5600564,2956.31,1
2897.03,400.6709374,2496.36,0
2672.24,-45.4926388,2717.73,0
2798.65,135.2355346,2663.41,0
2924.08,-220.8254942,3144.91,1
2602.5,-284.9328006,2887.43,1
2742.68,284.7329001,2457.95,0
2594.33,154.5129789,2439.82,0
2940,320.8233684,2619.18,0
2717.26,209.903762,2507.36,0
2870.67,-325.0408929,3195.71,1
2784.5,451.7848709,2332.72,0
2700,260.0372413,2439.96,0
2591.07,217.0873594,2373.98,0
2914.8,357.5441677,2557.26,0
2574.55,-124.8950912,2699.45,0
2641.33,-182.0037387,2823.33,0
2902.03,-374.3156447,3276.35,1
2729.36,-117.3048039,2846.66,0
2766.67,370.5212527,2396.15,0
2611.62,-144.4614374,2756.08,0
2686.67,540.666037,2146.00,0
2939,-19.95230152,2958.95,0
2666.67,490.7535903,2175.92,0
2575,-45.05502253,2620.06,0
2677.47,-0.177298483,2677.65,0
2900,48.86907004,2851.13,0
2825.67,295.9389441,2529.73,0
2889.89,90.47401279,2799.42,0
2746,-425.4657752,3171.47,1
2928,19.76224033,2908.24,0
2734.82,-80.49938406,2815.32,0
2818.67,1.400666156,2817.27,0
2853.1,-36.07463671,2889.17,0
2634,-224.9501245,2858.95,1
2731.12,-156.1729472,2887.29,0
2623.54,-131.879636,2755.42,0
2723.5,179.8190849,2543.68,0
2685,-228.4857024,2913.49,1
2899.98,111.1681793,2788.81,0
2950,-6.106681226,2956.11,0
2570.94,-188.7922808,2759.73,0
2550,-109.753805,2659.75,0
2589.37,16.71874232,2572.65,0
2612,227.9533452,2384.05,0
2661.11,-195.6128674,2856.72,0
2907.19,173.8554731,2733.33,0
2750,354.3654039,2395.63,0
2714.15,145.4479597,2568.70,0
2786.67,-6.215566954,2792.89,0
2580,206.2127673,2373.79,0
2749.22,350.1482713,2399.07,0
2557,-238.9452488,2795.95,1
2635,37.44070354,2597.56,0
2586.33,-71.71881278,2658.05,0
2831.82,-76.33082362,2908.15,0
2665.74,-279.6899437,2945.43,1
2935,-42.19392912,2977.19,0
2733,-274.5709851,3007.57,1
2649.64,240.1890586,2409.45,0
2901.45,-8.707962638,2910.16,0
2666,148.9354444,2517.06,0
2725.94,-242.9634066,2968.90,1
2789.04,189.1280092,2599.91,0
2724.16,288.0651847,2436.09,0
2585.25,-89.72753635,2674.98,0
2853,573.3868714,2279.61,0
2628.01,151.6036727,2476.41,0
2837.82,155.6467332,2682.17,0
2620.37,-159.2249405,2779.59,0
2650.5,-226.7110746,2877.21,1
2915,81.80729399,2833.19,0
2613.33,239.7354011,2373.59,0
2753,25.30224916,2727.70,0
2940,204.6287931,2735.37,0
2654.67,-122.5151919,2777.19,0
2641.3,6.232796051,2635.07,0
2690,-207.1403157,2897.14,1
2896,277.9744975,2618.03,0
2673.4,200.6659668,2472.73,0
2825,5.077544692,2819.92,0
2667.67,98.38456832,2569.29,0
2835,11.30515378,2823.69,0
2680.69,88.41927701,2592.27,0
2716.8,-253.4278002,2970.23,1
2886.34,361.0838626,2525.26,0
2555.83,-422.7032097,2978.53,1
2742,-317.3218335,3059.32,1
2848.11,517.2792509,2330.83,0
2900,-74.16435467,2974.16,0
2702.5,-79.80414826,2782.30,0
2920.67,242.1012558,2678.57,0
2907.5,-48.81345336,2956.31,0
2860,-439.455705,3299.46,1
2790,311.3816406,2478.62,0
2695,-437.6433351,3132.64,1
2580,265.225471,2314.77,0
2550,-382.7236062,2932.72,1
2877.5,-236.2504609,3113.75,1
2830,-255.619859,3085.62,1
2748,365.4249489,2382.58,0
2773.01,123.8279657,2649.18,0
2806.67,156.0776905,2650.59,0
2797,-280.1272819,3077.13,1
2806.67,161.8668093,2644.80,0
2631,-221.3736711,2852.37,1
2911.5,-76.53643101,2988.04,0
2820,108.8940902,2711.11,0
2750,-232.4080407,2982.41,1
2775,148.5561949,2626.44,0
2921.5,21.76912276,2899.73,0
2843.07,115.1697936,2727.90,0
2854,14.19069158,2839.81,0
2890.8,15.91288229,2874.89,0
2850,521.1069187,2328.89,0
2838.4,-140.1485028,2978.55,0
2946.67,-144.7348114,3091.40,0
2840,-25.34883587,2865.35,0
2842.38,-307.1081249,3149.49,1
2581.75,267.3531038,2314.40,0
2779.4,4.829642447,2774.57,0
2700,289.197435,2410.80,0
2564.16,-58.12066227,2622.28,0
2702,211.5669481,2490.43,0
2726.67,-466.7340665,3193.40,1
2560,-141.2510723,2701.25,0
2606.68,236.9279675,2369.75,0
2941.25,-16.34548667,2957.60,0
2706.9,-265.4837531,2972.38,1
2816.5,-44.870925,2861.37,0
2940.6,202.2304703,2738.37,0
2760,272.2901565,2487.71,0
2880,195.4685943,2684.53,0
2875,480.1475879,2394.85,0
2845,452.9773536,2392.02,0
2800,-114.0424721,2914.04,0
2590,35.67464379,2554.33,0
2783.06,567.9670705,2215.09,0
2680,108.139564,2571.86,0
2905,180.5171771,2724.48,0
2860,280.3717424,2579.63,0
2942.5,-125.2532149,3067.75,0
2937,135.211652,2801.79,0
2825,-164.0002165,2989.00,0
2791.09,268.7583581,2522.33,0
2835,-133.1430836,2968.14,0
2658.95,411.4093037,2247.54,0
2928,-256.308891,3184.31,1
2672.85,149.1716123,2523.68,0
2887.5,107.3902946,2780.11,0
2735.89,-583.7973837,3319.69,1
2575.88,-158.647181,2734.53,0
2810.5,-409.3894304,3219.89,1
2823.12,118.617124,2704.50,0
2562.5,58.39626853,2504.10,0
2880,167.7320841,2712.27,0
2893.33,-484.4983534,3377.83,1
2730,101.0363636,2628.96,0
2717.46,-289.3074954,3006.77,1
2774.5,174.6022656,2599.90,0
2781.04,-136.6415868,2917.68,0
2700.53,113.6826782,2586.85,0
2750,-244.4876244,2994.49,1
2930,-36.06986543,2966.07,0
2880,-76.29335974,2956.29,0
2810,-204.1211534,3014.12,1
2670,-81.39453984,2751.39,0
2873.33,-32.13032427,2905.46,0
2929.57,-318.1692314,3247.74,1
2646.32,-125.2418874,2771.56,0
2933.33,374.6557338,2558.67,0
2875,-370.8158367,3245.82,1
2728.24,-117.6175782,2845.86,0
2808.67,-337.5823403,3146.25,1
2600,-199.969326,2799.97,0
2850.12,-167.5075105,3017.63,0
2762.28,-161.6403603,2923.92,0
2929.3,-231.5649646,3160.86,1
2550,-347.453743,2897.45,1
2790,-179.2980338,2969.30,0
2689.43,72.84060217,2616.59,0
2878.67,-48.64474048,2927.31,0
2710,-65.45706698,2775.46,0
2734.7,37.80886163,2696.89,0
2712.12,24.56364961,2687.56,0
2927,190.5153397,2736.48,0
2906.67,190.8321793,2715.84,0
2941.55,293.7901876,2647.76,0
2860,198.2232915,2661.78,0
2920.9,24.79173936,2896.11,0
2806.67,401.9539399,2404.72,0
2780,156.4993627,2623.50,0
2715,375.2028863,2339.80,0
2880,-21.78793778,2901.79,0
2780,-325.3218098,3105.32,1
2585,-461.7949862,3046.79,1
2840.27,46.68562595,2793.58,0
2944.86,-11.98319847,2956.84,0
2823.48,336.4052362,2487.07,0
2695.36,-284.7492786,2980.11,1
2933.33,151.2713039,2782.06,0
2912.5,-716.0639047,3628.56,1
2773.93,29.39620213,2744.53,0
2625,-303.6695432,2928.67,1
2583.5,-311.9076484,2895.41,1
2755.04,-119.5382783,2874.58,0
2915,-248.9308408,3163.93,1
2723,-0.697094587,2723.70,0
2713.33,-437.4357205,3150.77,1
2667.88,200.6592664,2467.22,0
2866.22,-106.7125269,2972.93,0
2781,-43.37439964,2824.37,0
2668.93,-224.3692433,2893.30,1
2885.05,222.9992951,2662.05,0
2862.5,-265.0991898,3127.60,1
2916.88,138.1007424,2778.78,0
2911.25,236.8485833,2674.40,0
2581.38,-286.7588646,2868.14,1
2733.33,-21.79423553,2755.12,0
2910,14.00658315,2895.99,0
2743.33,137.449586,2605.88,0
2850,298.2361413,2551.76,0
2874,-275.6778954,3149.68,1
2750.9,-399.2578619,3150.16,1
2748.76,377.7454912,2371.01,0
2849.89,-15.63164743,2865.52,0
2888.38,-151.5174026,3039.90,0
2689.9,-187.7802341,2877.68,0
2930.3,83.48165191,2846.82,0
2720.52,-170.0831084,2890.60,0
2857.89,-339.8572005,3197.75,1
2805,408.867893,2396.13,0
2925.55,38.40156181,2887.15,0
