income,delta,predict,islow
2980,-9.71308859,2989.71,0
2979.88,-201.9542259,3181.83,1
2979.76,-194.7073794,3174.47,0
2979.33,-294.5535329,3273.88,1
2979.13,-148.8729903,3128.00,0
2978.6,-219.8502595,3198.45,1
2978.33,294.4061931,2683.92,0
2977.9,291.060446,2686.84,0
2977.48,-306.7903524,3284.27,1
2976.57,-39.89712746,3016.47,0
2976.5,91.2347966,2885.27,0
2976.02,56.95073875,2919.07,0
2976.01,238.406593,2737.60,0
2975.93,422.1160369,2553.81,0
2975.34,79.58750547,2895.75,0
2974.3,-7.940611762,2982.24,0
2973.58,18.92616296,2954.65,0
2973.3,200.1253414,2773.17,0
2973.21,-225.2487609,3198.46,1
2972.72,159.7607734,2812.96,0
2972.51,-255.2179184,3227.73,1
2972.26,-110.9430405,3083.20,0
2972.2,205.9224122,2766.28,0
2971.67,327.2893448,2644.38,0
2971.64,-399.1731201,3370.81,1
2971.35,300.8192466,2670.53,0
2971.26,138.2792084,2832.98,0
2971.26,-71.15532376,3042.42,0
2971.07,265.8268663,2705.24,0
2970.97,216.6187572,2754.35,0
2970.5,-206.9750353,3177.48,1
2968.99,51.88017358,2917.11,0
2968.62,-62.94616152,3031.57,0
2968.55,393.8293504,2574.72,0
2968.13,-537.3669017,3505.50,1
2967.8,-629.7987992,3597.60,1
2967.67,240.5095537,2727.16,0
2967.55,-77.03412777,3044.58,0
2967.5,130.1648779,2837.34,0
2967.5,36.81405249,2930.69,0
2966.67,156.835379,2809.83,0
2966.31,10.73949222,2955.57,0
2966.25,-72.90994049,3039.16,0
2966.13,-359.1754005,3325.31,1
2966,-639.6598796,3605.66,1
2965.94,205.9576826,2759.98,0
2965.66,230.4847826,2735.18,0
2965.63,-154.1710666,3119.80,0
2965.21,-504.3845909,3469.59,1
2965,342.5281816,2622.47,0
2964.72,-18.64855882,2983.37,0
2964.63,-409.3524864,3373.98,1
2963,-501.0418906,3464.04,1
2962.8,15.27783265,2947.52,0
2962.5,13.77091236,2948.73,0
2960.2,-146.6000616,3106.80,0
2960,-60.0803057,3020.08,0
2959.78,-96.81226448,3056.59,0
2959.23,-221.9320707,3181.16,1
2959.2,-226.5745947,3185.77,1
2958.69,46.69510525,2911.99,0
2958.49,-306.4013878,3264.89,1
2957.53,104.1597597,2853.37,0
2957.34,448.7974684,2508.54,0
2957.21,-253.8686552,3211.08,1
2957.08,133.5339124,2823.55,0
2956.03,234.5671906,2721.46,0
2955.92,136.1063731,2819.81,0
2955.72,-234.7655069,3190.49,1
2955.71,-346.3049665,3302.01,1
2955.2,-503.4287838,3458.63,1
2955.03,-244.0225344,3199.05,1
2955,-406.4025469,3361.40,1
2955,-95.08020837,3050.08,0
2954.5,-219.3701988,3173.87,1
2954.5,-5.548564839,2960.05,0
2954.12,-80.68289939,3034.80,0
2953.84,305.5346315,2648.31,0
2953.61,-62.47396234,3016.08,0
2953.24,-212.8024982,3166.04,1
2952.55,112.7339901,2839.82,0
2952.5,495.7210292,2456.78,0
2952.49,-74.36428035,3026.85,0
2952.48,-130.8968141,3083.38,0
2952.2,-287.4470214,3239.65,1
2952,417.2399051,2534.76,0
2951.97,-116.5258913,3068.50,0
2951.97,-269.1882927,3221.16,1
2951.67,-198.0353127,3149.71,0
2951.05,259.3997528,2691.65,0
2951,-170.9764643,3121.98,0
2950.48,142.2936776,2808.19,0
2950.41,-292.7549495,3243.16,1
2950.4,372.8430794,2577.56,0
2950.36,-249.0791123,3199.44,1
2950.3,356.723415,2593.58,0
2950,14.79070141,2935.21,0
2950,272.5874709,2677.41,0
2950,-46.8944938,2996.89,0
2950,-291.2194765,3241.22,1
2950,-108.6012451,3058.60,0
2950,-171.1871643,3121.19,0
2950,-10.58512243,2960.59,0
2950,-152.6785535,3102.68,0
2950,57.05003104,2892.95,0
2950,257.8765379,2692.12,0
2950,321.6977723,2628.30,0
2949.9,251.7100376,2698.19,0
2949.55,224.2777158,2725.27,0
2949.48,55.75587974,2893.72,0
2949.38,191.2504652,2758.13,0
2948.95,-20.61351405,2969.56,0
2948.82,271.0255992,2677.79,0
2948.79,55.13530578,2893.65,0
2948.55,-353.6273351,3302.18,1
2948.33,79.39908254,2868.93,0
2948.14,130.9199555,2817.22,0
2948.13,-270.6489925,3218.78,1
2948.05,35.42913278,2912.62,0
2948,39.57361227,2908.43,0
2948,260.6858652,2687.31,0
2947.89,124.5728331,2823.32,0
2947.68,-190.6060552,3138.29,0
2947.67,238.2097514,2709.46,0
2947.51,-290.3652532,3237.88,1
2947.4,163.0341062,2784.37,0
2946.76,-323.4835418,3270.24,1
2946.56,-28.09861573,2974.66,0
2946.14,85.7647377,2860.38,0
2946,305.9617764,2640.04,0
2945.83,208.170852,2737.66,0
2945.82,-300.2627204,3246.08,1
2945.48,21.5514582,2923.93,0
2945.21,295.1918159,2650.02,0
2945.19,103.2617078,2841.93,0
2945,-138.1819363,3083.18,0
2945,-32.56990955,2977.57,0
2945,185.4712274,2759.53,0
2944.88,52.0096077,2892.87,0
2944.68,311.1427627,2633.54,0
2944.47,-269.7999344,3214.27,1
2944.1,180.5070861,2763.59,0
2944,101.419454,2842.58,0
2943.91,28.54175102,2915.37,0
2943.86,375.6206796,2568.24,0
2943.85,-356.4494446,3300.30,1
2943.7,-45.28599333,2988.99,0
2943.65,-65.5837426,3009.23,0
2943.13,-245.7221748,3188.85,1
2943.11,124.4184678,2818.69,0
2943.07,-130.366576,3073.44,0
2942.76,-115.040456,3057.80,0
2942.68,542.7951516,2399.88,0
2942.66,-81.95829063,3024.62,0
2942.5,463.054572,2479.45,0
2942.01,310.1386779,2631.87,0
2942,230.2767954,2711.72,0
2942,114.7317338,2827.27,0
2941.3,-236.9971527,3178.30,1
2941.28,149.425571,2791.85,0
2941.25,365.2991078,2575.95,0
2941.09,344.8869209,2596.20,0
2940.91,36.45931125,2904.45,0
2940.87,-127.0290643,3067.90,0
2940.75,-182.268414,3123.02,0
2940.63,252.5677754,2688.06,0
2940.6,191.1938277,2749.41,0
2940.5,576.2600329,2364.24,0
2940.23,-166.0134252,3106.24,0
2940,544.9468759,2395.05,0
2940,301.1373571,2638.86,0
2940,175.2746033,2764.73,0
2940,-207.7630127,3147.76,1
2940,33.39357071,2906.61,0
2940,360.5780804,2579.42,0
2939.76,108.4790832,2831.28,0
2939.63,-14.38383461,2954.01,0
2939.54,-219.2297193,3158.77,1
2939.47,290.4119407,2649.06,0
2939.38,398.1917055,2541.19,0
2939.13,1.678399667,2937.45,0
2938.81,-348.0013462,3286.81,1
2938.8,-93.38883464,3032.19,0
2938.58,-318.0753892,3256.66,1
2937.5,205.1421928,2732.36,0
2937,125.5502862,2811.45,0
2936.82,-128.5669575,3065.39,0
2936,-248.4886278,3184.49,1
2935.88,177.0289924,2758.85,0
2935.75,-51.66400203,2987.41,0
2935.7,-4.100343947,2939.80,0
2935.6,-353.520113,3289.12,1
2935.47,161.6092751,2773.86,0
2935.33,-166.3218259,3101.65,0
2935.17,360.2614787,2574.91,0
2935.03,-37.32215593,2972.35,0
2935,105.7798556,2829.22,0
2935,416.4087783,2518.59,0
2935,266.8310934,2668.17,0
2934.95,141.0141074,2793.94,0
2934.89,261.2128122,2673.68,0
2934.75,291.9734758,2642.78,0
2934.67,37.09487686,2897.58,0
2934.5,167.8479803,2766.65,0
2934.32,376.4124336,2557.91,0
2934.13,175.1352681,2758.99,0
2934,-471.1427089,3405.14,1
2933.8,154.8425209,2778.96,0
2933.76,107.8374103,2825.92,0
2933.75,242.0148487,2691.74,0
2933.7,-87.64670765,3021.35,0
2933.5,-280.7678817,3214.27,1
2933.33,-51.32358991,2984.65,0
2933.33,-166.9275078,3100.26,0
2933.25,2.607101803,2930.64,0
2933.2,87.64611537,2845.55,0
2933.13,-23.70399353,2956.83,0
2933,-161.6242082,3094.62,0
2932.76,-229.6365489,3162.40,1
2932.74,167.1509949,2765.59,0
2932.5,183.0093506,2749.49,0
2931.9,299.2735151,2632.63,0
2931.71,-174.1183047,3105.83,0
2931.43,8.299717002,2923.13,0
2931.25,-294.9549996,3226.20,1
2931.1,-259.72619,3190.83,1
2931.04,-266.7507808,3197.79,1
2930.53,147.1671891,2783.36,0
2930.51,184.417933,2746.09,0
2930.46,316.759708,2613.70,0
2930.39,-168.9621361,3099.35,0
2930.3,178.5360473,2751.76,0
2930,-52.64975711,2982.65,0
2930,242.3177126,2687.68,0
2930,-307.0989762,3237.10,1
2930,502.2762754,2427.72,0
2930,-67.25780771,2997.26,0
2930,99.31258181,2830.69,0
2930,131.5129643,2798.49,0
2929.99,33.79737855,2896.19,0
2929.64,-324.8370137,3254.48,1
2929.61,-240.0884614,3169.70,1
2929.57,-327.7870158,3257.36,1
2929.26,-47.97336336,2977.23,0
2929.1,-299.0743709,3228.17,1
2928.61,-171.5635273,3100.17,0
2928.11,162.8899322,2765.22,0
2928.02,56.33131392,2871.69,0
2927.88,-127.2808304,3055.16,0
2927.76,-220.7563621,3148.52,1
2927.74,227.7234338,2700.02,0
2927.5,-199.4655141,3126.97,0
2927.43,-63.21850401,2990.65,0
2927.11,128.5644292,2798.55,0
2926.86,-64.80027556,2991.66,0
2926.67,-133.3337074,3060.00,0
2926.67,159.5841087,2767.09,0
2926.58,-218.1011084,3144.68,1
2926.47,114.1228695,2812.35,0
2926.25,-1.200567316,2927.45,0
2926.2,-211.4048076,3137.60,1
2926.13,217.9484322,2708.18,0
2925.33,-169.6034315,3094.93,0
2925,383.9807846,2541.02,0
2925,-115.3374359,3040.34,0
2924,407.2833249,2516.72,0
2923.51,329.3399437,2594.17,0
2923.51,-131.3145577,3054.82,0
2923.33,93.96381019,2829.37,0
2923.33,217.802631,2705.53,0
2923.33,370.2512838,2553.08,0
2923.09,373.1278945,2549.96,0
2922.16,277.5235333,2644.64,0
2922.12,222.7498097,2699.37,0
2922,137.5991747,2784.40,0
2921.94,216.5416907,2705.40,0
2921.72,226.1754567,2695.54,0
2921.61,-82.59496068,3004.20,0
2921.5,-203.1771921,3124.68,1
2921.44,-80.05596635,3001.50,0
2921.39,-85.26511468,3006.66,0
2921.31,117.3857653,2803.92,0
2921.06,143.3826931,2777.68,0
2920.9,183.1423767,2737.76,0
2920.67,36.90266247,2883.77,0
2920.5,217.6915233,2702.81,0
2920.16,-139.4159578,3059.58,0
2920,-369.5891195,3289.59,1
2920,213.016514,2706.98,0
2920,-157.2473855,3077.25,0
2920,182.8038168,2737.20,0
2920,353.2646739,2566.74,0
2920,-219.2800895,3139.28,1
2919.7,190.5627366,2729.14,0
2919.46,313.956472,2605.50,0
2919.1,-211.9380742,3131.04,1
2918.82,550.1716057,2368.65,0
2918.61,78.57133512,2840.04,0
2918.36,-245.4247941,3163.78,1
2917.93,264.5544819,2653.38,0
2917.88,-107.7468222,3025.63,0
2917.75,340.8822047,2576.87,0
2917.57,-165.0863862,3082.66,0
2917.36,-200.7381345,3118.10,1
2917.16,347.2058359,2569.95,0
2916.84,-259.4264137,3176.27,1
2916.67,-10.37495533,2927.04,0
2916,103.8792244,2812.12,0
2915.96,-91.26133322,3007.22,0
2915.5,-214.8427966,3130.34,1
2915.04,88.72513114,2826.31,0
2915,329.643925,2585.36,0
2915,162.136428,2752.86,0
2915,-113.3289685,3028.33,0
2915,225.1706081,2689.83,0
2914.66,518.2112442,2396.45,0
2914.6,-201.4684443,3116.07,1
2914,27.46733823,2886.53,0
2913.72,169.6666638,2744.05,0
2913.25,127.5284112,2785.72,0
2912.5,-4.15831115,2916.66,0
2912.45,-129.0474321,3041.50,0
2912.42,-264.1532044,3176.57,1
2912,-78.14543827,2990.15,0
2911.63,366.9313721,2544.70,0
2911.52,-76.75899548,2988.28,0
2911.5,-13.15937918,2924.66,0
2911.25,-249.5867099,3160.84,1
2911.25,304.4569379,2606.79,0
2911.16,-221.3329297,3132.49,1
2911,-67.95817096,2978.96,0
2910.99,62.08680108,2848.90,0
2910.55,-77.99981991,2988.55,0
2910.31,-93.94022597,3004.25,0
2910.17,290.0463106,2620.12,0
2910,132.9195691,2777.08,0
2910,-6.798548224,2916.80,0
2910,477.5842241,2432.42,0
2910,-404.3197334,3314.32,1
2909.76,130.2555498,2779.50,0
2909.62,328.6917997,2580.93,0
2909.52,189.6808535,2719.84,0
2908.66,97.62821118,2811.03,0
2908.6,325.5666595,2583.03,0
2908.32,-368.0575532,3276.38,1
2908.25,215.2881323,2692.96,0
2907.86,367.4301536,2540.43,0
2907.5,-454.3412493,3361.84,1
2907.28,314.5656918,2592.71,0
2906.93,61.1365923,2845.79,0
2906.67,-82.471739,2989.14,0
2906.25,-131.8582744,3038.11,0
2905.74,-38.43709058,2944.18,0
2905.64,-60.60858098,2966.25,0
2905.53,-395.0952089,3300.63,1
2905,-101.9048868,3006.90,0
2905,345.6284556,2559.37,0
2904.89,-161.3358991,3066.23,0
2904.8,127.3217526,2777.48,0
2904.75,-204.0998948,3108.85,1
2904.72,501.937366,2402.78,0
2904.55,534.9919309,2369.56,0
2904.33,201.819093,2702.51,0
2903.85,44.74273871,2859.11,0
2903.82,75.210694,2828.61,0
2903.81,-20.86756467,2924.68,0
2903.75,-172.5304952,3076.28,0
2903.3,351.1467938,2552.15,0
2903.2,84.52577249,2818.67,0
2902.86,-126.3760778,3029.24,0
2902.79,-49.59734079,2952.39,0
2902.74,-109.9036651,3012.64,0
2902.74,-11.22733936,2913.97,0
2902.18,-304.383268,3206.56,1
2901.64,207.8682056,2693.77,0
2901.21,24.64855903,2876.56,0
2900.67,-269.2757983,3169.95,1
2900.2,-101.7430304,3001.94,0
2900.15,-93.37477686,2993.52,0
2900.13,304.7847214,2595.35,0
2900,104.811169,2795.19,0
2900,126.0274309,2773.97,0
2900,23.22467077,2876.78,0
2899.99,182.6848171,2717.31,0
2899.87,-806.5952388,3706.47,1
2899.82,558.4742469,2341.35,0
2899.17,72.56961015,2826.60,0
2898.92,-563.2467491,3462.17,1
2898.17,54.29840899,2843.87,0
2897.24,304.9472242,2592.29,0
2897.11,-415.1367394,3312.25,1
2896.9,158.1640473,2738.74,0
2896,-231.1728978,3127.17,1
2896,-178.6703494,3074.67,0
2895.44,-370.1320152,3265.57,1
2895.3,277.8139582,2617.49,0
2895.01,682.1429253,2212.87,0
2895,-341.8522241,3236.85,1
2894.82,158.6889813,2736.13,0
2894.63,-322.4189434,3217.05,1
2893.51,-188.6862152,3082.20,0
2893.12,-342.3317329,3235.45,1
2892.1,66.77868941,2825.32,0
2892.06,36.93328473,2855.13,0
2891.92,91.50293467,2800.42,0
2891.29,408.2241511,2483.07,0
2890.63,-451.3911188,3342.02,1
2890.29,62.94748667,2827.34,0
2890.13,52.91698437,2837.21,0
2890.01,55.74063807,2834.27,0
2890,-162.2532967,3052.25,0
2890,-67.34016503,2957.34,0
2889.72,-139.954654,3029.67,0
2889.57,-140.1500593,3029.72,0
2889.43,-262.1965416,3151.63,1
2889.13,6.386657641,2882.74,0
2889,-323.5984011,3212.60,1
2888.58,322.1282797,2566.45,0
2888.21,197.6708388,2690.54,0
2887.9,-76.25807068,2964.16,0
2887.8,207.3900194,2680.41,0
2886.81,294.9553251,2591.85,0
2886.59,153.0062853,2733.58,0
2886.46,108.2632764,2778.20,0
2886.17,383.4188642,2502.75,0
2885.97,-119.9987484,3005.97,0
2885.25,-425.8296737,3311.08,1
2885.05,-0.869057937,2885.92,0
2884.99,-441.9616602,3326.95,1
2884.23,-18.76444675,2902.99,0
2884.06,14.76045001,2869.30,0
2884.03,-215.3539258,3099.38,1
2883.89,137.5443436,2746.35,0
2883.33,-28.40432811,2911.73,0
2883.01,307.4766001,2575.53,0
2882.96,-337.8269873,3220.79,1
2882.53,21.50990334,2861.02,0
2882.23,-422.9307456,3305.16,1
2881.88,386.9907761,2494.89,0
2881.85,700.2914603,2181.56,0
2881,-180.3650862,3061.37,0
2880,90.95054944,2789.05,0
2880,-245.8679528,3125.87,1
2879.55,-110.1342597,2989.68,0
2879.5,-524.7781209,3404.28,1
2879.4,499.343537,2380.06,0
2878.83,-62.55523233,2941.39,0
2878.14,435.268542,2442.87,0
2877.87,366.1339305,2511.74,0
2876.54,280.6514077,2595.89,0
2876.48,-0.003224298,2876.48,0
2876.23,126.4273704,2749.80,0
2875.84,497.1705343,2378.67,0
2875.41,-264.542872,3139.95,1
2875,-219.0281135,3094.03,1
2875,48.67209526,2826.33,0
2875,-390.3048682,3265.30,1
2874.91,354.7985451,2520.11,0
2874.65,-77.66118526,2952.31,0
2874.6,263.5907272,2611.01,0
2874.6,-137.9959873,3012.60,0
2874.58,-20.73167813,2895.31,0
2874.56,-185.8617159,3060.42,0
2874.38,172.6974711,2701.68,0
2874.26,-182.7655622,3057.03,0
2874.16,91.32701185,2782.83,0
2874.08,-198.8808663,3072.96,0
2873.46,-144.4632228,3017.92,0
2873,290.5210277,2582.48,0
2872.84,112.2950304,2760.54,0
2872.82,323.5265297,2549.29,0
2872.67,-170.5130118,3043.18,0
2872.25,-73.69943682,2945.95,0
2872.06,-137.348747,3009.41,0
2871.71,-127.6551706,2999.37,0
2871.63,-205.2207594,3076.85,1
2870.5,31.21829368,2839.28,0
2870.25,55.27233564,2814.98,0
2870.09,-63.59414092,2933.68,0
2869.87,12.00465426,2857.87,0
2869.75,-258.5908675,3128.34,1
2869.25,-146.9353538,3016.19,0
2869.08,-2.265296588,2871.35,0
2868.8,-175.5694786,3044.37,0
2868.8,-161.0988555,3029.90,0
2868.53,-114.6994401,2983.23,0
2868.5,-262.2685629,3130.77,1
2868.49,409.5667635,2458.92,0
2868.46,-62.30057097,2930.76,0
2868.36,-136.5959322,3004.96,0
2868.33,-346.6000735,3214.93,1
2867.5,-166.6560529,3034.16,0
2867.01,379.1942627,2487.82,0
2866.72,-31.64660079,2898.37,0
2866.67,-65.92454658,2932.59,0
2866.67,-88.79558988,2955.47,0
2866.03,386.1798263,2479.85,0
2865.61,66.28776597,2799.32,0
2864.64,-378.1188507,3242.76,1
2864.06,-202.5255063,3066.59,1
2863.95,45.14014816,2818.81,0
2863.33,-173.0333714,3036.36,0
2863.26,-172.0704244,3035.33,0
2863.2,-340.3799203,3203.58,1
2862.89,-9.889707311,2872.78,0
2862.61,-34.25795192,2896.87,0
2862.5,40.557989,2821.94,0
2862.5,121.3721365,2741.13,0
2861.82,373.946508,2487.87,0
2861.77,51.5092351,2810.26,0
2861.5,342.3905021,2519.11,0
2860.83,92.66966843,2768.16,0
2860.66,-254.2151587,3114.88,1
2860.3,110.4619712,2749.84,0
2860,145.5005769,2714.50,0
2860,52.1715164,2807.83,0
2859.85,-142.8269299,3002.68,0
2859.68,199.205231,2660.47,0
2859,139.0247852,2719.98,0
2858.74,-232.5345644,3091.27,1
2858.67,-77.17564267,2935.85,0
2858.4,-61.32730728,2919.73,0
2858.39,-219.7765939,3078.17,1
2858.07,-4.741459303,2862.81,0
2857.96,-40.4820131,2898.44,0
2857.71,-47.90079021,2905.61,0
2857.47,-189.9143046,3047.38,0
2857,-30.58734644,2887.59,0
2855.89,-167.313413,3023.20,0
2855.21,-11.92440125,2867.13,0
2855.06,188.4799979,2666.58,0
2855,492.9735557,2362.03,0
2855,247.1036695,2607.90,0
2854.5,208.4703753,2646.03,0
2854.47,136.6374572,2717.83,0
2853.9,-110.2770338,2964.18,0
2853.75,270.4164288,2583.33,0
2853.65,13.80687585,2839.84,0
2853.45,596.6790561,2256.77,0
2853.09,142.0757721,2711.01,0
2852.99,121.9245029,2731.07,0
2852.38,-128.2922168,2980.67,0
2852.33,-50.16068626,2902.49,0
2851.76,729.7146186,2122.05,0
2851.69,-69.2669478,2920.96,0
2851.45,117.7545668,2733.70,0
2851.33,-107.5073289,2958.84,0
2851.25,65.58391896,2785.67,0
2850.84,-1.534534204,2852.37,0
2850.3,-119.578025,2969.88,0
2850.15,-127.4752083,2977.63,0
2850.12,-206.3852938,3056.51,1
2850,37.17200001,2812.83,0
2850,-22.87479447,2872.87,0
2850,-45.92927537,2895.93,0
2850,177.4508773,2672.55,0
2850,75.86934874,2774.13,0
2849.9,22.5851345,2827.31,0
2849.33,76.64775729,2772.68,0
2849,176.4962184,2672.50,0
2848.41,38.52720808,2809.88,0
2848,408.7614494,2439.24,0
2847.67,310.2262748,2537.44,0
2847.55,98.4504487,2749.10,0
2847.5,-215.7683267,3063.27,1
2847.34,-386.985665,3234.33,1
2847.33,-28.32980106,2875.66,0
2846.95,-145.6574671,2992.61,0
2846.73,-48.48684254,2895.22,0
2846.67,25.11933738,2821.55,0
2846.35,40.60769783,2805.74,0
2846.34,1.180121676,2845.16,0
2846.14,-153.1286294,2999.27,0
2846.1,-68.27677524,2914.38,0
2846.08,-270.4853007,3116.57,1
2845.04,-131.6462409,2976.69,0
2845.03,142.5173363,2702.51,0
2844.66,-39.54238564,2884.20,0
2844.42,430.1311831,2414.29,0
2844.33,-134.2311813,2978.56,0
2844.08,-309.0284274,3153.11,1
2843.8,550.7974768,2293.00,0
2843.64,-96.65793153,2940.30,0
2843.6,-350.0436632,3193.64,1
2843.58,15.60046477,2827.98,0
2843.04,-221.4279115,3064.47,1
2842.95,-143.5757284,2986.53,0
2842.22,-373.5260752,3215.75,1
2842.12,-418.9742691,3261.09,1
2842.01,378.6486854,2463.36,0
2841.73,-110.8550786,2952.59,0
2841.67,-119.5336224,2961.20,0
2841.65,185.6828319,2655.97,0
2841,281.5699177,2559.43,0
2840.02,-287.3963961,3127.42,1
2840,266.1679641,2573.83,0
2840,267.3675412,2572.63,0
2839.8,301.1523555,2538.65,0
2839.73,144.2946851,2695.44,0
2838.99,87.57337936,2751.42,0
2838.94,25.30503406,2813.63,0
2838.59,-209.9260017,3048.52,1
2838.13,-289.981671,3128.11,1
2838.03,-111.6996081,2949.73,0
2837.95,-16.15671537,2854.11,0
2837.56,-38.8832359,2876.44,0
2837,248.1017885,2588.90,0
2836.73,243.9433891,2592.79,0
2836.63,60.75226453,2775.88,0
2836.55,89.51682871,2747.03,0
2835.67,221.9953938,2613.67,0
2835.15,-266.4810054,3101.63,1
2835.01,-466.7304818,3301.74,1
2835,118.1331988,2716.87,0
2834.73,-261.1525992,3095.88,1
2834.3,24.29269714,2810.01,0
2834.3,204.9724581,2629.33,0
2834,-237.2179185,3071.22,1
2834,-497.5985967,3331.60,1
2833.96,-34.0168652,2867.98,0
2833.5,386.0679476,2447.43,0
2833.33,-68.08111482,2901.41,0
2833.33,-186.2577554,3019.59,0
2833.33,214.3886227,2618.94,0
2833.08,97.82601776,2735.25,0
2832.84,-249.7263634,3082.57,1
2832.67,269.7023096,2562.97,0
2832.4,27.03019842,2805.37,0
2831.97,258.0792093,2573.89,0
2831.69,379.6360203,2452.05,0
2831.5,244.4421969,2587.06,0
2831.34,-378.8839229,3210.22,1
2831,-287.7898965,3118.79,1
2830,143.5529522,2686.45,0
2830,287.7255782,2542.27,0
2829.66,29.74416766,2799.92,0
2829.63,137.903374,2691.73,0
2829.57,-151.0612252,2980.63,0
2829.5,-257.9043114,3087.40,1
2829.22,312.4239993,2516.80,0
2829.11,-77.12833034,2906.24,0
2829.02,-403.6381779,3232.66,1
2828.7,-11.76823065,2840.47,0
2828.4,350.4503615,2477.95,0
2827.5,299.7573268,2527.74,0
2826.73,142.7837371,2683.95,0
2826.63,-22.14477212,2848.77,0
2826.55,110.5879405,2715.96,0
2826.32,517.9375588,2308.38,0
2826.17,-112.1380582,2938.31,0
2825.67,298.3795969,2527.29,0
2825.57,-354.4893945,3180.06,1
2825.5,203.1144928,2622.39,0
2825.37,-32.64110625,2858.01,0
2825.34,251.9478256,2573.39,0
2825.27,129.9778733,2695.29,0
2825,169.9603362,2655.04,0
2824.75,35.95233375,2788.80,0
2824.75,229.801472,2594.95,0
2824.24,-170.0003906,2994.24,0
2823.65,56.30030802,2767.35,0
2823.33,388.2567305,2435.07,0
2823.33,212.6451649,2610.68,0
2823.14,-167.0095815,2990.15,0
2823.03,188.3164156,2634.71,0
2822.65,148.3623845,2674.29,0
2822.38,-104.4893699,2926.87,0
2821.67,47.65636087,2774.01,0
2821.33,-160.9775823,2982.31,0
2821.22,-52.11802817,2873.34,0
2820.95,7.51351324,2813.44,0
2820.83,13.57696933,2807.25,0
2820.64,-235.4698704,3056.11,1
2820.63,-143.1327003,2963.76,0
2819.99,281.1476991,2538.84,0
2819.93,-23.05071865,2842.98,0
2819.54,177.0660191,2642.47,0
2819.49,-178.1343619,2997.62,0
2819.44,-80.0524191,2899.49,0
2818.79,-95.71086262,2914.50,0
2818.33,-146.5322621,2964.86,0
2818.14,350.9616574,2467.18,0
2818.11,-72.89059175,2891.00,0
2818.11,235.7477818,2582.36,0
2817.16,-97.29706245,2914.46,0
2817,624.6168397,2192.38,0
2816.97,12.40160982,2804.57,0
2816.97,-311.922843,3128.89,1
2816.67,196.7323026,2619.94,0
2816,-290.4998954,3106.50,1
2815.99,330.8437255,2485.15,0
2815.75,11.33121838,2804.42,0
2815.75,-189.0195711,3004.77,0
2815.56,101.4361678,2714.12,0
2815.5,-27.17794737,2842.68,0
2815.41,95.24903368,2720.16,0
2815.39,-298.9430992,3114.33,1
2815,346.7185048,2468.28,0
2814.95,128.5851567,2686.36,0
2814.85,9.145650011,2805.70,0
2814.74,-162.7773684,2977.52,0
2814.37,-118.9053212,2933.28,0
2812.94,273.9466631,2538.99,0
2812.78,-141.7996133,2954.58,0
2812.51,-312.910387,3125.42,1
2811.65,132.9744815,2678.68,0
2811.34,-99.59385511,2910.93,0
2810.76,116.0961527,2694.66,0
2810.35,85.35105294,2725.00,0
2809.57,-125.1795781,2934.75,0
2808.2,-94.46099237,2902.66,0
2808,-492.3507219,3300.35,1
2807.7,-183.4350405,2991.14,0
2807.25,89.06884888,2718.18,0
2806.67,17.77035358,2788.90,0
2806.67,22.026307,2784.64,0
2806,-368.7662662,3174.77,1
2805.75,274.2972758,2531.45,0
2805.38,-481.633177,3287.01,1
2805.07,-215.7202182,3020.79,1
2805,-8.814077955,2813.81,0
2805,-16.76923362,2821.77,0
2804.71,-249.7920137,3054.50,1
2804.58,-100.6994203,2905.28,0
2804.4,-83.74092211,2888.14,0
2804.23,-273.3233189,3077.55,1
2802.88,142.4087049,2660.47,0
2802.59,-96.40276266,2898.99,0
2801.95,75.60253999,2726.35,0
2801.82,147.2438458,2654.58,0
2801.46,-374.5101181,3175.97,1
2800.25,100.7121113,2699.54,0
